YIL;AY;ILCE;MAHALLE;ABONE_ADEDI;ORTALAMA_TUKETIM
2021;1;KINIK;DEĞİRMENCİELİ;43;13,1
2021;1;KINIK;DÜNDARLI;114;9,31
2021;1;KINIK;ELMADERE;82;15,34
2021;1;KINIK;FATİH;942;10,28
2021;1;KINIK;HAMZAHOCALI;86;9,97
2021;1;KINIK;IŞIKLAR;36;12,89
2021;1;KINIK;KALEMKÖY;45;14,65
2021;1;KINIK;KARADERE;74;7,82
2021;1;KINIK;KARATEKELİ;17;14,75
2021;1;KINIK;KOCAÖMER;121;11,19
2021;1;KINIK;KODUKBURUN;9;5,22
2021;1;KINIK;KÖSELER;98;8,9
2021;1;KINIK;MISTIKLAR;69;6,4
2021;1;KINIK;MUSACALI;17;13,26
2021;1;KINIK;OSMANİYE;861;9,43
2021;1;KINIK;POYRACIK;1626;10,3
2021;1;KINIK;SUCAHLI;64;18,02
2021;1;KINIK;TAŞTEPE;97;14,67
2021;1;KINIK;TÜRKCEDİT;613;8,42
2021;1;KINIK;YAYAKENT;319;10,39
2021;1;KINIK;YAYLAKÖY;79;7,19
2021;1;KINIK;YENİ;554;8,97
2021;1;KINIK;YUKARI;206;8,49
2021;1;KINIK;ÇALTI;71;12
2021;1;KINIK;ÇANKÖY;87;9,82
2021;1;KINIK;ÇİFTLİKKÖY;40;10,3
2021;1;KINIK;ÖRTÜLÜ;176;8,61
2021;1;KINIK;İBRAHİMAĞA;34;7,3
2021;1;KONAK;1.KADRİYE;1533;9,88
2021;1;KONAK;19 MAYIS;673;9,8
2021;1;KONAK;2.KADRİYE;1384;9,3
2021;1;KONAK;26 AĞUSTOS;782;8,52
2021;1;KONAK;AKARCALI;875;9,08
2021;1;KONAK;AKDENİZ;30;7,48
2021;1;KONAK;AKIN SİMAV;1548;7,77
2021;1;KONAK;AKINCI;36;11,53
2021;1;KONAK;ALSANCAK;2073;7,15
2021;1;KONAK;ALTAY;162;10,4
2021;1;KONAK;ALTINORDU;180;8,84
2021;1;KONAK;ALTINTAŞ;2386;7,31
2021;1;KONAK;ALİ REİS;343;10,73
2021;1;KONAK;ANADOLU;548;9,61
2021;1;KONAK;ATAMER;930;10,66
2021;1;KONAK;ATİLLA;4246;7,98
2021;1;KONAK;AZİZİYE;977;9,36
2021;1;KONAK;BALLIKUYU;738;9,63
2021;1;KONAK;BARBAROS;2733;7,63
2021;1;KONAK;BOZKURT;63;7,79
2021;1;KONAK;BOĞAZİÇİ;927;8,56
2021;1;KONAK;CENGİZ TOPEL;717;8,59
2021;1;KONAK;DAYIEMİR;153;8,72
2021;1;KONAK;DOLAPLIKUYU;200;9,27
2021;1;KONAK;DUATEPE;590;9,3
2021;1;KONAK;EGE;169;8
2021;1;KONAK;EMİR SULTAN;125;8,44
2021;1;KONAK;ETİLER;377;10,16
2021;1;KONAK;FATİH;169;7,49
2021;1;KONAK;FAİK PAŞA;284;10,41
2021;1;KONAK;FERAHLI;2019;8,91
2021;1;KONAK;FEVZİ PAŞA;13;8,05
2021;1;KONAK;GÖZTEPE;4830;8,01
2021;1;KONAK;GÜNEY;845;10,84
2021;1;KONAK;GÜNEŞLİ;2708;8,87
2021;1;KONAK;GÜNGÖR;408;7,82
2021;1;KONAK;GÜZELYALI;6140;7,81
2021;1;KONAK;HALKAPINAR;85;8,11
2021;1;KONAK;HASAN ÖZDEMİR;611;11,26
2021;1;KONAK;HURŞİDİYE;6;4,68
2021;1;KONAK;HUZUR;689;8,82
2021;1;KONAK;HİLAL;286;9,17
2021;1;KONAK;KADİFEKALE;655;9,34
2021;1;KONAK;KAHRAMAN MESCİT;20;11,97
2021;1;KONAK;KAHRAMANLAR;1682;7,79
2021;1;KONAK;KEMAL REİS;1438;7,75
2021;1;KONAK;KESTELLİ;2;21,77
2021;1;KONAK;KILIÇ REİS;2990;7,36
2021;1;KONAK;KOCAKAPI;654;10,09
2021;1;KONAK;KOCATEPE;634;8,88
2021;1;KONAK;KONAK;11;8,59
2021;1;KONAK;KOSOVA;363;8,88
2021;1;KONAK;KUBİLAY;529;9,69
2021;1;KONAK;KURTULUŞ;9;7,12
2021;1;KONAK;KÜLTÜR;1796;8,08
2021;1;KONAK;KÜÇÜKADA;469;8,4
2021;1;KONAK;LALE;1185;8,45
2021;1;KONAK;LEVENT;1141;9,05
2021;1;KONAK;MECİDİYE;155;7,43
2021;1;KONAK;MEHMET AKİF;808;10,09
2021;1;KONAK;MEHMET ALİ AKMAN;1856;7,56
2021;1;KONAK;MEHTAP;968;8,41
2021;1;KONAK;MERSİNLİ;696;7,91
2021;1;KONAK;MURAT;1534;10,51
2021;1;KONAK;MURAT REİS;4734;7,88
2021;1;KONAK;MİLLET;1508;10,03
2021;1;KONAK;MİMAR SİNAN;1844;7,85
2021;1;KONAK;MİRALİ;195;10,76
2021;1;KONAK;MİTHATPAŞA;3006;7,72
2021;1;KONAK;NAMAZGAH;1;10,59
2021;1;KONAK;NAMIK KEMAL;85;8,02
2021;1;KONAK;ODUNKAPI;38;8,14
2021;1;KONAK;OĞUZLAR;29;12,24
2021;1;KONAK;PAZARYERİ;245;10,54
2021;1;KONAK;PİRİ REİS;1856;7,5
2021;1;KONAK;SAKARYA;167;9,32
2021;1;KONAK;SAYGI;1396;9,46
2021;1;KONAK;SELÇUK;848;8,71
2021;1;KONAK;SÜMER;11;8,28
2021;1;KONAK;SÜVARİ;387;10,78
2021;1;KONAK;TAN;31;10,04
2021;1;KONAK;TINAZTEPE;588;8,79
2021;1;KONAK;TRAKYA;480;8,4
2021;1;KONAK;TURGUT REİS;1190;7,4
2021;1;KONAK;TUZCU;424;10,24
2021;1;KONAK;TÜRKYILMAZ;71;8,36
2021;1;KONAK;ULUBATLI;2512;9,19
2021;1;KONAK;UMURBEY;78;5,92
2021;1;KONAK;UĞUR;5;5,38
2021;1;KONAK;VEZİRAĞA;19;7,8
2021;1;KONAK;YAVUZ SELİM;445;8,92
2021;1;KONAK;YENİ;182;10,51
2021;1;KONAK;YENİDOĞAN;527;8,99
2021;1;KONAK;YENİGÜN;3;5,59
2021;1;KONAK;YENİŞEHİR;253;8,34
2021;1;KONAK;YEŞİLDERE;373;7,89
2021;1;KONAK;YEŞİLTEPE;274;7
2021;1;KONAK;YILDIZ;29;6,71
2021;1;KONAK;ZAFERTEPE;4048;8,9
2021;1;KONAK;ZEYBEK;533;8,12
2021;1;KONAK;ZEYTİNLİK;2312;9,03
2021;1;KONAK;ÇAHABEY;148;7,3
2021;1;KONAK;ÇANKAYA;3556;7,76
2021;1;KONAK;ÇINARLI;31;9,79
2021;1;KONAK;ÇINARTEPE;1525;10,45
2021;1;KONAK;ÇİMENTEPE;737;9,28
2021;1;KONAK;ÜLKÜ;259;10,68
2021;1;KONAK;İSMET KAPTAN;43;7,4
2021;1;KONAK;İSMET PAŞA;1158;9,44
2021;1;KONAK;ŞEHİT NEDİM TUĞALTAY;44;9,8
2021;1;KİRAZ;AHMETLER;27;4,5
2021;1;KİRAZ;AKPINAR;295;13,93
2021;1;KİRAZ;ALTINOLUK;18;8,88
2021;1;KİRAZ;ARKACILAR;1;100,91
2021;1;KİRAZ;AVUNDURUK;67;17,68
2021;1;KİRAZ;BAŞARAN;6;8,58
2021;1;KİRAZ;CERİTLER;3;2,35
2021;1;KİRAZ;CUMHURİYET;982;8,09
2021;1;KİRAZ;DOĞANCILAR;224;10,34
2021;1;KİRAZ;HALİLLER;300;18,14
2021;1;KİRAZ;HİSAR;1;4
2021;1;KİRAZ;KALEKÖY;92;10,3
2021;1;KİRAZ;KARABULU;78;4,26
2021;1;KİRAZ;KARABURÇ;576;18,31
2021;1;KİRAZ;KARAMAN;202;18,94
2021;1;KİRAZ;KIRKÖY;9;8,11
2021;1;KİRAZ;KİBAR;75;13,91
2021;1;KİRAZ;OLGUNLAR;1;5,53
2021;1;KİRAZ;SARIKAYA;81;10,68
2021;1;KİRAZ;SOLAKLAR;66;9,26
2021;1;KİRAZ;SULUDERE;1;7,36
2021;1;KİRAZ;TAŞLIYATAK;15;4,82
2021;1;KİRAZ;TEKBIÇAKLAR;95;5,04
2021;1;KİRAZ;TUMBULLAR;4;3,05
2021;1;KİRAZ;UMURCALI;180;16,81
2021;1;KİRAZ;UMURLU;71;5,83
2021;1;KİRAZ;YAĞLAR;72;27,14
2021;1;KİRAZ;YENİ;924;7,56
2021;1;KİRAZ;YENİKÖY;192;23,3
2021;1;KİRAZ;YENİŞEHİR;130;17,38
2021;1;KİRAZ;ÇANAKÇI;44;8,74
2021;1;KİRAZ;ÇAYAĞZI;416;17,5
2021;1;KİRAZ;ÇÖMLEKÇİ;1;7,5
2021;1;KİRAZ;ÖREN;107;10,58
2021;1;KİRAZ;ÖRENCİK;5;5,84
2021;1;KİRAZ;İSTİKLAL;1274;7,52
2021;1;KİRAZ;İĞDELİ;214;14,96
2021;1;KİRAZ;ŞEMSİLER;199;14,28
2021;1;MENDERES;AHMETBEYLİ;369;7,31
2021;1;MENDERES;AKÇAKÖY;85;8,87
2021;1;MENDERES;ALTINTEPE;456;10,52
2021;1;MENDERES;ATA;768;7,56
2021;1;MENDERES;ATAKÖY;374;11,03
2021;1;MENDERES;BARBAROS;1322;9,59
2021;1;MENDERES;BULGURCA;411;15,59
2021;1;MENDERES;CÜNEYTBEY;2756;9,34
2021;1;MENDERES;DEREKÖY;297;9,68
2021;1;MENDERES;DEVELİ;163;16,46
2021;1;MENDERES;DEĞİRMENDERE;405;10,17
2021;1;MENDERES;EFEMÇUKURU;12;18,65
2021;1;MENDERES;GAZİPAŞA;1393;9,48
2021;1;MENDERES;GÖLCÜKLER;1429;10,07
2021;1;MENDERES;GÖLOVA;63;5,98
2021;1;MENDERES;GÖRECE CUMHURİYET;729;9,05
2021;1;MENDERES;GÜMÜLDÜR ATATÜRK;667;7,88
2021;1;MENDERES;GÜMÜLDÜR CUMHURİYET;421;6,41
2021;1;MENDERES;GÜMÜLDÜR FEVZİ ÇAKMAK;1522;8,66
2021;1;MENDERES;GÜMÜLDÜR İNÖNÜ;653;5,99
2021;1;MENDERES;HÜRRİYET;1461;7,5
2021;1;MENDERES;KARAKUYU;233;15,94
2021;1;MENDERES;KASIMPAŞA;2037;9,68
2021;1;MENDERES;KEMALPAŞA;2947;10,25
2021;1;MENDERES;KISIK;120;11,45
2021;1;MENDERES;KUYUCAK;28;14,89
2021;1;MENDERES;KÜNER;302;14,32
2021;1;MENDERES;MİTHATPAŞA;1803;9,98
2021;1;MENDERES;ORTA;1972;6,87
2021;1;MENDERES;OĞLANANASI ATATÜRK;205;12,25
2021;1;MENDERES;OĞLANANASI CUMHURİYET;246;9,13
2021;1;MENDERES;SANCAKLI;187;9,81
2021;1;MENDERES;TEKELİ ATATÜRK;304;10,16
2021;1;MENDERES;TEKELİ FEVZİ ÇAKMAK;311;9,11
2021;1;MENDERES;YENİKÖY;298;10,69
2021;1;MENDERES;ÇAKALTEPE;169;11,56
2021;1;MENDERES;ÇAMÖNÜ;360;14,05
2021;1;MENDERES;ÇATALCA;176;10,32
2021;1;MENDERES;ÇUKURALTI;3614;6,79
2021;1;MENDERES;ÇİLE;111;9,14
2021;1;MENDERES;ÇİLEME;358;13,93
2021;1;MENDERES;ÖZDERE CUMHURİYET;492;9,38
2021;1;MENDERES;ŞAŞAL;107;17,71
2021;1;MENEMEN;29 EKİM;2001;9,32
2021;1;MENEMEN;30 AĞUSTOS ;5440;10,35
2021;1;MENEMEN;75.YIL CUMHURİYET;121;11
2021;1;MENEMEN;85.YIL CUMHURİYET;148;6,83
2021;1;MENEMEN;9 EYLÜL;1879;9,68
2021;1;MENEMEN;AHIHIDIR;382;10,11
2021;1;MENEMEN;ALANİÇİ;2;3,68
2021;1;MENEMEN;ATATÜRK;751;8,97
2021;1;MENEMEN;BELEN;74;8,93
2021;1;MENEMEN;BOZALAN;107;9,88
2021;1;MENEMEN;BURUNCUK;150;10,21
2021;1;MENEMEN;CAMİİKEBİR;410;9,64
2021;1;MENEMEN;CUMHURİYET;719;10,07
2021;1;MENEMEN;DEĞİRMENDERE;386;7,36
2021;1;MENEMEN;DOĞA;200;10,5
2021;1;MENEMEN;EMİRALEM MERKEZ;397;8,08
2021;1;MENEMEN;ESATPAŞA;3045;9,61
2021;1;MENEMEN;FATİH;386;9,3
2021;1;MENEMEN;GAYBİ;174;8,52
2021;1;MENEMEN;GAZİ;992;8,89
2021;1;MENEMEN;GAZİ MUSTAFA KEMAL;776;6,43
2021;1;MENEMEN;GÖKTEPE;24;9,2
2021;1;MENEMEN;GÖLCÜK;1442;11,56
2021;1;MENEMEN;GÖRECE;110;9,54
2021;1;MENEMEN;GÜNERLİ;37;9,5
2021;1;MENEMEN;HASANLAR;83;9,08
2021;1;MENEMEN;HATUNDERE;397;9,79
2021;1;MENEMEN;HAYKIRAN;324;8,42
2021;1;MENEMEN;IRMAK;1825;10,49
2021;1;MENEMEN;KASIMPAŞA;4783;9,79
2021;1;MENEMEN;KAZIMPAŞA;471;9,09
2021;1;MENEMEN;KEMAL ATATÜRK;1130;10,25
2021;1;MENEMEN;KESİK;225;9,61
2021;1;MENEMEN;KIR;47;5,79
2021;1;MENEMEN;MERMERLİ;2592;9,54
2021;1;MENEMEN;MUSABEY;110;15,7
2021;1;MENEMEN;MUSTAFA KEMAL ATATÜRK;148;9,89
2021;1;MENEMEN;SEYDİNNASRULLAH;167;9,56
2021;1;MENEMEN;SÜLEYMANLI;220;12,65
2021;1;MENEMEN;SÜZBEYLİ;12;7,58
2021;1;MENEMEN;TELEKLER;79;7,31
2021;1;MENEMEN;TUZÇULLU;79;12,11
2021;1;MENEMEN;TÜLBENTLİ;516;10,09
2021;1;MENEMEN;ULUS;816;10,23
2021;1;MENEMEN;UĞUR MUMCU;4286;10,54
2021;1;MENEMEN;VİLLAKENT;813;10,43
2021;1;MENEMEN;YAHŞELLİ;864;13,18
2021;1;MENEMEN;YANIKKÖY;241;11,42
2021;1;MENEMEN;YAYLA;278;7,11
2021;1;MENEMEN;YEŞİL PINAR;1115;10,16
2021;1;MENEMEN;YILDIRIM;394;9,04
2021;1;MENEMEN;ZAFER;301;9,35
2021;1;MENEMEN;ZEYTİNLİK;697;10,24
2021;1;MENEMEN;ÇAVUŞ;153;11,38
2021;1;MENEMEN;ÇUKURKÖY;237;9,86
2021;1;MENEMEN;İNCİRLİ PINAR;1054;11,18
2021;1;MENEMEN;İNÖNÜ;502;6,15
2021;1;MENEMEN;İSMET İNÖNÜ;3261;10,41
2021;1;MENEMEN;İSTİKLAL;3006;10,33
2021;1;MENEMEN;İĞNEDERE;47;9,69
2021;1;NARLIDERE;2. İNÖNÜ;2777;9,5
2021;1;NARLIDERE;ALTIEVLER;504;16,15
2021;1;NARLIDERE;ATATÜRK;1075;10,64
2021;1;NARLIDERE;HUZUR;1446;8,82
2021;1;NARLIDERE;ILICA;2330;8,33
2021;1;NARLIDERE;LİMANREİS;945;10,51
2021;1;NARLIDERE;NARLI;2369;9,8
2021;1;NARLIDERE;SAHİLEVLERİ;551;16,75
2021;1;NARLIDERE;YENİKALE;1607;8,71
2021;1;NARLIDERE;ÇAMTEPE;2119;8,93
2021;1;NARLIDERE;ÇATALKAYA;2124;9,83
2021;1;SEFERİHİSAR;ATATÜRK;1061;6,07
2021;1;SEFERİHİSAR;BENGİLER;1249;7,92
2021;1;SEFERİHİSAR;BEYLER;154;7,42
2021;1;SEFERİHİSAR;CAMİKEBİR;3965;9,03
2021;1;SEFERİHİSAR;CUMHURİYET;1018;5,74
2021;1;SEFERİHİSAR;DÜZCE;227;12,11
2021;1;SEFERİHİSAR;GÖDENCE;141;8,66
2021;1;SEFERİHİSAR;GÖLCÜK;41;10,32
2021;1;SEFERİHİSAR;HIDIRLIK;2672;8,56
2021;1;SEFERİHİSAR;KAVAKDERE;102;14,67
2021;1;SEFERİHİSAR;MERSİN ALANI;1553;6,99
2021;1;SEFERİHİSAR;ORHANLI;483;10,11
2021;1;SEFERİHİSAR;PAYAMLI;956;6,74
2021;1;SEFERİHİSAR;SIĞACIK;1742;7,72
2021;1;SEFERİHİSAR;TEPECİK;1032;8,8
2021;1;SEFERİHİSAR;TURABİYE;1951;8,72
2021;1;SEFERİHİSAR;TURGUT;114;15,87
2021;1;SEFERİHİSAR;ULAMIŞ;548;13,25
2021;1;SEFERİHİSAR;ÇAMTEPE;40;8,7
2021;1;SEFERİHİSAR;ÇOLAK İBRAHİM BEY ;1343;9,1
2021;1;SEFERİHİSAR;İHSANİYE;33;11,59
2021;1;SELÇUK;14 MAYIS;2245;9,07
2021;1;SELÇUK;ACARLAR;141;10,86
2021;1;SELÇUK;ATATÜRK;2727;8,75
2021;1;SELÇUK;BARUTÇU;48;7,36
2021;1;SELÇUK;BELEVİ;615;9,27
2021;1;SELÇUK;CUMHURİYET;2200;9,75
2021;1;SELÇUK;DIŞ HATLAR;9;6,38
2021;1;SELÇUK;GÖKÇEALAN;316;10,53
2021;1;SELÇUK;HAVUTÇULU;70;12,57
2021;1;SELÇUK;SULTANİYE;13;8,75
2021;1;SELÇUK;ZAFER;2415;9,39
2021;1;SELÇUK;ZEYTİNKÖY;267;9,05
2021;1;SELÇUK;ÇAMLIK;358;11,31
2021;1;SELÇUK;İSA BEY;821;9,24
2021;1;SELÇUK;ŞİRİNCE;105;10,55
2021;1;TORBALI;19 MAYIS;188;9,55
2021;1;TORBALI;AHMETLİ;306;11,92
2021;1;TORBALI;ALPKENT;2809;9,81
2021;1;TORBALI;ARSLANLAR;255;11,16
2021;1;TORBALI;ATALAN;122;9,23
2021;1;TORBALI;ATATÜRK;3009;11,81
2021;1;TORBALI;AYRANCILAR;5269;9,21
2021;1;TORBALI;BAHÇELİEVLER;628;9,25
2021;1;TORBALI;BOZKÖY;264;7,95
2021;1;TORBALI;BÜLBÜLDERE;48;9,8
2021;1;TORBALI;CUMHURİYET;3256;8,98
2021;1;TORBALI;DAĞKIZILCA;378;9,49
2021;1;TORBALI;DAĞTEKE;22;15,52
2021;1;TORBALI;DEMİRCİ;157;11,1
2021;1;TORBALI;DÜVERLİK;53;6,97
2021;1;TORBALI;DİRMİL;312;8,03
2021;1;TORBALI;ERTUĞRUL;5619;9,95
2021;1;TORBALI;EĞERCİ;212;13,26
2021;1;TORBALI;FEVZİ ÇAKMAK;4190;8,95
2021;1;TORBALI;GAZİ MUSTAFA KEMAL;283;7,87
2021;1;TORBALI;GÖLLÜCE;161;9,09
2021;1;TORBALI;HELVACI;58;14,04
2021;1;TORBALI;KAPLANCIK;39;9,07
2021;1;TORBALI;KARAKIZLAR;121;9,65
2021;1;TORBALI;KARAKUYU;138;8,16
2021;1;TORBALI;KARAOT;110;7,07
2021;1;TORBALI;KARŞIYAKA;462;12,83
2021;1;TORBALI;KAZIM KARABEKİR;714;9,19
2021;1;TORBALI;KIRBAŞ;53;10,7
2021;1;TORBALI;KUŞÇUBURUN;473;12,11
2021;1;TORBALI;MURATBEY;6048;10,15
2021;1;TORBALI;MUSTAFA KEMAL ATATÜRK;202;13
2021;1;TORBALI;NAİME;77;15,04
2021;1;TORBALI;ORMANKÖY;52;7,96
2021;1;TORBALI;ORTAKÖY;14;7,63
2021;1;TORBALI;PAMUKYAZI;402;12,98
2021;1;TORBALI;PANCAR;394;8,64
2021;1;TORBALI;SAĞLIK;50;10
2021;1;TORBALI;SAİPLER;147;8,19
2021;1;TORBALI;SUBAŞI;498;9,82
2021;1;TORBALI;TAŞKESİK;77;12,43
2021;1;TORBALI;TEPEKÖY;2268;8,96
2021;1;TORBALI;TORBALI;6518;9,53
2021;1;TORBALI;TULUM;86;11,89
2021;1;TORBALI;TÜRKMENKÖY;327;8,87
2021;1;TORBALI;YAZIBAŞI;827;9,04
2021;1;TORBALI;YEDİ EYLÜL;481;10,35
2021;1;TORBALI;YEMİŞLİK;382;9,96
2021;1;TORBALI;YENİ;295;12,07
2021;1;TORBALI;YENİKÖY;450;12,44
2021;1;TORBALI;YEŞİLKÖY;217;9,77
2021;1;TORBALI;YOĞURTÇULAR;106;12,28
2021;1;TORBALI;ÇAKIRBEYLİ;293;7,4
2021;1;TORBALI;ÇAMLICA;84;7,9
2021;1;TORBALI;ÇAPAK;550;10,33
2021;1;TORBALI;ÇAYBAŞI;390;9,52
2021;1;TORBALI;ÖZBEY;591;17,46
2021;1;TORBALI;İNÖNÜ;4825;9,29
2021;1;TORBALI;İSTİKLAL;479;8,88
2021;1;TORBALI;ŞEHİTLER;247;10,45
2021;1;TİRE;4 EYLÜL;1397;8,54
2021;1;TİRE;ADNAN MENDERES;1112;9,43
2021;1;TİRE;AKYURT;143;8,88
2021;1;TİRE;ATATÜRK;1547;9,32
2021;1;TİRE;BAHARİYE;407;6,5
2021;1;TİRE;BAŞKÖY;116;11,99
2021;1;TİRE;BOYNUYOĞUN;91;20,25
2021;1;TİRE;CUMHURİYET;1416;7,56
2021;1;TİRE;DALLIK;106;9,05
2021;1;TİRE;DERE;547;6,42
2021;1;TİRE;DEREBAŞI;128;9,14
2021;1;TİRE;DERELİ;56;11,4
2021;1;TİRE;DOYRANLI;177;12,22
2021;1;TİRE;DUATEPE;142;6,92
2021;1;TİRE;DUMLUPINAR;242;7,12
2021;1;TİRE;ERTUĞRUL;266;6,59
2021;1;TİRE;EĞRİDERE;263;10,43
2021;1;TİRE;FATİH;2794;9,93
2021;1;TİRE;GÖKÇEN;416;9,1
2021;1;TİRE;HALKAPINAR;87;9,51
2021;1;TİRE;HÜRRİYET;2801;9,25
2021;1;TİRE;IŞIKLI;169;16,94
2021;1;TİRE;KAHRAT;325;9,32
2021;1;TİRE;KARACA ALİ;120;6,5
2021;1;TİRE;KETENCİ;530;7,39
2021;1;TİRE;KIRTEPE;184;14,64
2021;1;TİRE;KIZILCAHAVLU;174;13,39
2021;1;TİRE;KURTULUŞ;1703;7,42
2021;1;TİRE;KÜRDÜLLÜ;24;18,69
2021;1;TİRE;KİRELİ;184;12,88
2021;1;TİRE;MAHMUTLAR;1;14,29
2021;1;TİRE;OSMANCIK;75;11,19
2021;1;TİRE;PAŞA;329;6,56
2021;1;TİRE;PEŞREFLİ;204;12,58
2021;1;TİRE;SARILAR;138;25,01
2021;1;TİRE;SARUHANLI;79;12,79
2021;1;TİRE;TOKİ;874;8,28
2021;1;TİRE;TURAN;445;7,42
2021;1;TİRE;YAMANDERE;6;4,13
2021;1;TİRE;YENİ;463;6,5
2021;1;TİRE;YENİŞEHİR;48;7,91
2021;1;TİRE;YEĞENLİ;96;19,8
2021;1;TİRE;ÇERİKÖZÜ;85;6,62
2021;1;TİRE;ÇOBANKÖY;92;14,99
2021;1;TİRE;ÇİNİYERİ;138;14,65
2021;1;TİRE;ÜZÜMLER;75;11,97
2021;1;TİRE;İBNİ MELEK;1161;9,54
2021;1;TİRE;İHSANİYE;586;7,24
2021;1;TİRE;İPEKÇİLER;574;6,87
2021;1;TİRE;İSTİKLAL;525;6,04
2021;1;URLA;ALTINTAŞ;1023;9,75
2021;1;URLA;ATATÜRK;1511;8,98
2021;1;URLA;BADEMLER;1;10,56
2021;1;URLA;BARBAROS;1;19,11
2021;1;URLA;CAMİATİK;204;9,95
2021;1;URLA;DEMİRCİLİ;58;10,05
2021;1;URLA;DENİZLİ;1020;9
2021;1;URLA;GÜLBAHÇE;1234;8,75
2021;1;URLA;GÜVENDİK;1118;8,82
2021;1;URLA;HACI İSA;539;9,03
2021;1;URLA;KADIOVACIK;1;15
2021;1;URLA;KALABAK;1478;10,18
2021;1;URLA;KUŞÇULAR;319;11,98
2021;1;URLA;M.FEVZİ ÇAKMAK;1055;10,29
2021;1;URLA;NAİPLİ;34;14,14
2021;1;URLA;NOHUTALAN;58;10,78
2021;1;URLA;RÜSTEM;169;10,77
2021;1;URLA;SIRA;668;10,45
2021;1;URLA;TORASAN;423;7,5
2021;1;URLA;UZUNKUYU;204;11,39
2021;1;URLA;YAKA;1583;9,64
2021;1;URLA;YAĞCILAR;40;10,63
2021;1;URLA;YELALTI;427;9,31
2021;1;URLA;YENİ;234;8,64
2021;1;URLA;YENİCE;556;10,05
2021;1;URLA;YENİKENT;935;10,16
2021;1;URLA;ZEYTİNALANI;740;9,99
2021;1;URLA;ZEYTİNELİ;158;7,69
2021;1;URLA;ZEYTİNLER;157;9,53
2021;1;URLA;ÇAMLIÇAY;1072;9,81
2021;1;URLA;ÖZBEK;618;9,55
2021;1;URLA;İSKELE;955;9,15
2021;1;URLA;İÇMELER;460;9,68
2021;1;URLA;ŞİRİNKENT;506;11,6
2021;1;ÇEŞME;16 EYLÜL;1042;8,49
2021;1;ÇEŞME;ALAÇATI;3268;11,51
2021;1;ÇEŞME;ALTINKUM;55;6,8
2021;1;ÇEŞME;ALTINYUNUS;454;12,53
2021;1;ÇEŞME;ARDIÇ;542;11,13
2021;1;ÇEŞME;BOYALIK;528;8,4
2021;1;ÇEŞME;CELAL BAYAR;646;12,32
2021;1;ÇEŞME;CUMHURİYET;367;7,18
2021;1;ÇEŞME;DALYAN;872;7,9
2021;1;ÇEŞME;FAHRETTİNPAŞA;124;9,6
2021;1;ÇEŞME;GERMİYAN;7;18,79
2021;1;ÇEŞME;ILDIR;3;7
2021;1;ÇEŞME;ILICA;579;9,56
2021;1;ÇEŞME;MUSALLA;1824;8,41
2021;1;ÇEŞME;OVACIK;3;9,29
2021;1;ÇEŞME;PLAJ EVLERİ;4;4,11
2021;1;ÇEŞME;REİSDERE;573;10,58
2021;1;ÇEŞME;SAKARYA;401;10,22
2021;1;ÇEŞME;YALI;86;7,86
2021;1;ÇEŞME;ÇAKABEY;2;7,43
2021;1;ÇEŞME;ÇİFTLİK;1233;7,88
2021;1;ÇEŞME;ÜNİVERSİTE;377;9,05
2021;1;ÇEŞME;İSMET İNÖNÜ;1682;8,41
2021;1;ÇEŞME;ŞİFNE;454;6,85
2021;1;ÇİĞLİ;AHMET EFENDİ;420;8,26
2021;1;ÇİĞLİ;AHMET TANER KIŞLALI;2464;8,71
2021;1;ÇİĞLİ;AOSB;11;10,23
2021;1;ÇİĞLİ;ATATÜRK;3332;8,93
2021;1;ÇİĞLİ;ATAŞEHİR;8219;9,66
2021;1;ÇİĞLİ;AYDINLIKEVLER;1164;9,56
2021;1;ÇİĞLİ;BALATÇIK;4322;8,11
2021;1;ÇİĞLİ;CUMHURİYET;2097;9,7
2021;1;ÇİĞLİ;EGEKENT;3025;8,7
2021;1;ÇİĞLİ;ESENTEPE;1913;8,96
2021;1;ÇİĞLİ;EVKA-2;1523;8,68
2021;1;ÇİĞLİ;EVKA-5;4696;8,57
2021;1;ÇİĞLİ;EVKA-6;927;8,02
2021;1;ÇİĞLİ;GÜZELTEPE;1889;9,47
2021;1;ÇİĞLİ;HARMANDALI GAZİ MUSTAFA KEMAL ATATÜRK;654;9,51
2021;1;ÇİĞLİ;KAKLIÇ;395;14,54
2021;1;ÇİĞLİ;KÖYİÇİ;1317;8,37
2021;1;ÇİĞLİ;KÜÇÜK ÇİĞLİ;7061;9,43
2021;1;ÇİĞLİ;MALTEPE;1262;9,43
2021;1;ÇİĞLİ;SASALI MERKEZ;1014;12,3
2021;1;ÇİĞLİ;UĞUR MUMCU;1527;9,41
2021;1;ÇİĞLİ;YAKAKENT;2505;9,1
2021;1;ÇİĞLİ;YENİ MAHALLE;3956;8,49
2021;1;ÇİĞLİ;ÇAĞDAŞ;2170;8,75
2021;1;ÇİĞLİ;ÇİĞLİ;51;8,86
2021;1;ÇİĞLİ;İNÖNÜ;2036;10,01
2021;1;ÇİĞLİ;İZKENT;2269;8,68
2021;1;ÇİĞLİ;ŞİRİNTEPE;2785;8,68
2021;1;ÖDEMİŞ;AKINCILAR;602;7,64
2021;1;ÖDEMİŞ;ANAFARTALAR;2952;8,36
2021;1;ÖDEMİŞ;ARTICAK;1;10
